type,ingredients,alcohol_content,volume,awards,additional_info,product_introduction,pairing_food,brewery,address,website,contact_info,name
탁주,"쌀, 우도땅콩",6%  ,750ml,,,"우도는 섬이지만 땅이 비옥하여 어업보다는 농업이 발달한 섬이다. 여기에서 재배하는 땅콩은 작고 고소하기로 소문 나 있는데 이 땅콩을 원료로 고소한 맛과 향과 맛을 그대로 느껴볼 수 있는 술이 우도땅콩전통주다. 방앗간에서 깨소금을 볶았을 때 나는 고소한 향기를 가지고 있으며, 산미가 적고 단맛이 강하지만 목넘김은 매우 깔끔하다. 입 안에 기름진 맛이 특징이다.","우도는 섬이지만 땅이 비옥하여 어업보다는 농업이 발달한 섬이다. 여기에서 재배하는 땅콩은 작고 고소하기로 소문 나 있는데 이 땅콩을 원료로 고소한 맛과 향과 맛을 그대로 느껴볼 수 있는 술이 우도땅콩전통주다. 방앗간에서 깨소금을 볶았을 때 나는 고소한 향기를 가지고 있으며, 산미가 적고 단맛이 강하지만 목넘김은 매우 깔끔하다. 입 안에 기름진 맛이 특징이다.",조은술 세종,충북 청주시 청원구 사천로 18길 5-2,http://www.joeunsulsj.co.kr,,우도땅콩전통주
탁주,"쌀 26.1%, 효모 0.07%, 젖산 0.05%, 정제수 72.31%",10%  ,720ml,2018 우리술품평회 탁주부문 우수상,,쌀누룩 이화곡으로 빚어 양반댁 규수들이 즐기던 이화주에 물의 함량 을 늘리고 연잎에 싸서 빚은 새로운 방식의 탁주다. 연잎의 알싸한 맛과 이화곡의 풍부한 풍미가 조화를 이룬 걸쭉한 막걸리로 새콤한 맛으로 식전주에 잘 어울린다.,"식전에 입가심을 하기에 좋고, 한식과 잘 어울리는 막걸리 탁주다.",술빚는 전가네,경기도 포천시 영북면 산정호수로 335,https://www.sooldoga.com/home,,배꽃담은연
탁주,"쌀, 벌꿀, 정제수, 정제효소, 스테비올배당체, 젖산, 종국, 효모",6%  ,750ml,"2019 우리술품평회 탁주부문 최우수상, 2020 우리술품평회 탁주부문 대상",,"대대포 막걸리는 담양에서 생산된 100% 유기농 쌀을 원료로 사용하여 쌀의 아밀로스를 최적화시킨 향미가 살아있는 생막걸리다.각종 미네랄, 비타민이 풍부한 지리산 벌꿀을 첨가해 씁쓸하고 텁텁한 감이 있으며, 맛이 깔끔하고 달달해 애주가들에게 청량감과 감칠맛이 뛰어나다고 평가받고 있다.","시원하고 아삭한 오이소박이, 오이 달걀 볶음, 소고기 오이 볶음과 잘 어울린다.",농업회사법인 (주)담양죽향도가,담양군 담양읍 외다길30,http://jhdg.co.kr/,,대대포 막걸리
탁주,"백미(국내산), 말토올리고당, 홍삼분말",6%  ,750ml,"2019 대한민국 우리술품평회 탁주 우수상, 2020 대한민국 주류대상 대상 수상",,"국내산 백미를 사용해 장기저온숙성 방식으로 만들어져 영양이 풍부하고 자연발효에 의한 탄산과 어울려 감칠맛과 청량감이 일품입니다. 또한, 트림과 숙취도 거의 없어 오랜 시간 동안 사랑을 받고 있습니다.",일반적인 서울장수막걸리에서 느껴지는 익숙한 단맛과 과일향과 함께 상쾌한 탄산기운을 느낄 수 있다. 전체적으로 순하고 부드러운 맛이다. 목으로 넘길 때 탄산의 느낌이 강하여 시원하고 긴 여운이 남는다. 막걸리 안주로 생각할 수 있는 음식에는 어느 것이나 궁합이 맞다.,서울장수주식회사,충청북도 진천군 광혜원면 죽현길 141,https://seouljangsu.modoo.at/,,장수 생막걸리
탁주,"정제수, 쌀(국산), 곡자(밀), 물엿, 설탕, 아스파탐(감미료,페닐알라닌함유)",6.5%  ,935ml,"2015년 샌프란시스코 국제 와인 주류 품평회 (금상), 2018년 K-DESIGN AWARD 수상",2018 찾아가는 양조장,"손으로 직접 빚은 순수 생막걸리, 복순도가 손막걸리는 전통 방식으로 빚은 가양주 형식의 전통주로써, 비옥한 토양에서 자란 국내산 쌀만을 사용, 옛 항아리에 담아 정성스레 빚은 천연 탄산 막걸리이다. 특히, 복순도가 손막걸리는 샴페인이 연상될 만큼 탄산이 매우 풍부하다.","파전, 치킨, 보쌈, 족발, 해산물 등 다채로운 페어링이 가능하다.",복순도가,울산광역시 울주군 상북면 향산리 439,http://www.boksoon.com/,,복순도가 손막걸리
탁주,"정제수, 쌀(국산), 곡자(밀), 밀함유",10%  ,935ml,,2018 찾아가는 양조장,옛 항아리에서 100일 이상 저온숙성으로 직접 빚은 전통 누룩 사용해 더욱 진하고 부드러운 바디감이 느껴진다. 언양 쌀의 구수한 곡물맛과 잘 발효된 막걸리에서 느껴지는 감칠맛이 특징이다.,고추장찌개가 떠오르는 바디감을 가졌다. 혹은 항정살 수육 무침과 함께 해도 좋다.,복순도가,울산광역시 울주군 상북면 향산리 439,http://www.boksoon.com/,,복순도가 탁주
탁주,쌀(국내산),6%  ,450ml,,,포천쌀의 자연발효로 생기는 천연 스파클링이 주는 가볍고 깔끔한 목넘김과 강한 청량감을 느낄 수 있다.,"피자, 치킨, 파스타 등 다양한 대표 파티 메뉴 및 생선회 요리와 페이렁하기 좋다.",배상면주가,경기도 포천시 화현면 화현리 512,https://www.soolsool.co.kr/,,아띠
탁주,"물, 쌀(국내산), 고과당, 국(밀), 땅콩(국내산)",6%  ,750ml,,,"쌀로 만든 막걸리에 고소한 땅콩이 그대로 들어 있는 듯한 느낌이다. 땅콩에 호두 향을 더해 담백하고, 풍미가 가득하며 부드러운 맛을 느낄 수 있다.",불닭갈비와 잘 어울린다.,배혜정도가,경기도 화성시 정남면 서봉로 835,http://www.baedoga.co.kr/,,호두땅콩막걸리
탁주,"정제수, 쌀(국내산), 국, 효모(밀함유)",6%  ,935ml,,,원재료인 쌀 본연의 맛을 살려 깔금하게 넘어가는 목넘김이 좋은 인공 감미료 및 천연감미료 무첨가 막걸리다. 시간의 지남에 따라 주차별로 맛이 달라져 취향에 맞게 즐기기 좋다.,매콤한 쭈꾸미 볶음류와 잘 어울린다.,한강주조,"서울특별시 성동구 둘레15길 12, 2층",https://hangangbrewery.com/,,나루 생 막걸리 6도
탁주,"정제수, 쌀(국내산), 국, 효모(밀함유)",11.5%  ,500ml,,,"높은 쌀 함유량으로 원재료인 쌀 본연의 단맛을 살려 깔끔한 목넘김을 가지고 있다. 묵직한 텍스처, 청사과와 배의 향이 나며 시트러스 계열의 여운이 깊게 남는다. 무더운 여름, 얼음을 곁들여 온더락으로 마시기 좋은 막걸리다.",매콤한 쭈꾸미 볶음류와 잘 어울린다.,한강주조,"서울특별시 성동구 둘레15길 12, 2층",https://hangangbrewery.com/,,나루 생 막걸리 11.5도
탁주,"정제수, 쌀(국내산), 국(쌀, 국내산), 누룩(밀)",9%  ,500ml,,,"수제 누룩과 청양 햅쌀의 진하고 풍부한 맛을 느낄 수 있으며 살짝만 흔들어도 될 정도로 걸쭉한 느낌을 가지고 있다. 발효의 조화만으로 바나나 향 첨가 없이 바나나 맛이 난다. 또한, 진하고 풍부한 바디감과 강렬한 탄산, 향긋한 산미를 가진 수제 막걸리다.","국물 떡볶이, 매운탕, 고기전과 잘 어울린다.",아리랑주조,충남 청양군 대치면 방죽곡길 46-19,https://ystar.modoo.at/,,술공방 9.0 막걸리
탁주,"정제수, 쌀(국내산), 누룩(국내산), 효모",9%  ,750ml,,,친환경 재료만을 사용한 알코올 감과 멥쌀만으로 술을 빚음에도 불구하고 옅은 단맛과 약간의 신맛이 조화로워 깔끔하고 담백한 맛이 일품이며 부드러운 목넘김을 가지고 있다.,"생굴, 두부, 육류 안주를 추천한다.",두술도가,경북 문경시 가은읍 가은5길 7 아자개장터,,,희양산 막걸리 9도
탁주,"정제수, 쌀(국내산), 누룩(국내산), 효모",15%  ,500ml,,,옅은 단맛과 약간의 신맛이 느껴지는 막걸리다. 담백하고 깔끔한 맛을 가지고 있으며 15도의 높은 도수를 가지고 있음에도 부드러운 목넘김이 일품인 술이다.,매콤한 볶음류의 음식와 잘 어울린다.,두술도가,경북 문경시 가은읍 가은5길 7 아자개장터,,,희양산 막걸리 15도
탁주,"정제수, 찹쌀(국내산), 쌀(국내산), 효모, 종국",7.5%  ,500ml,,,우렁이 찹쌀을 발효 소재로 골라 화학첨가제가 들어가지 않은 순수한 술이다. 장기 저온숙성하여 부드러운 목넘김과 감칠맛을 가지고 있다. 달달한 맛이 느껴진다.,양념이 강하지 않은 부드럽고 담백한 생선회 및 한식 요리와 잘 어울린다.,양촌양조,충남 논산시 양촌면 매죽헌로1665번길 14-9,http://www.yangchon.co.kr/,,우렁이쌀 손막걸리 DRY
탁주,"햅쌀, 찹쌀, 물, 누룩",9%  ,900ml,,2014 찾아가는 양조장,"땅끝 해남의 청정 자연 발효환경에서 생산된 프리미엄 무감미료 생막걸리이다. 국내산 100% 멥쌀과 찹쌀에서 나오는 인위적이지 않은 단맛이 매력적이다. 물이 적게 들어가 원재료의 맛이 살아있으며, 은은한 단향과 과실향이 난다. 찹쌀의 감칠맛과 멥쌀의 센맛이 자연스럽게 어우러져 묵직하고 바디감이 있다.",전복구이와 잘 어울린다.,해창주조장,전남 해남군 화산면 해창길 1,https://haechangjujo.modoo.at/,,해창 막걸리 9도
탁주,"쌀, 누룩, 정제수",12%  ,500ml,,,호모루덴스는 삼양주기법으로 멥쌀을 원료로 빚은 술인만큼 드라이한 풍미가 강한 술이다. 단맛이 적어 음식과 곁들여 마시기에 좋으며 100일 동안 저온 숙성하고 일체의 인공감미료나 첨가물이 들어가지 않은 자연 그대로의 술이다. 맵쌀로 빚은 술로 탄산은 없고 고운 곡물맛 바탕의 깔끔한 감칠맛이 느껴진다.,입 안의 풍미가 강하고 술을 마시고 난 후에도 긴 여운이 남아 돼지 목살 숯불 구이와 잘 어울린다.,산수양조장,강원도 홍천군 화촌면 야시대로 211-57,,,호모루덴스
탁주,"정제수, 찹쌀, 맵쌀, 밀누룩",6%  ,750ml,,,일체의 첨가물 없이 쌀과 누룩으로만 빚은 막걸리이다. 최상의 품질을 유지하기 위해 하루 500병 한정 생산하며 긴 발효시간과 숙성기간을 거쳐 탄생됐다. 마시면 마실수록 입안에 퍼지는 상큼함과 달콤함이 매력적인 탁주이다.,고소한 파전과 같은 전류와 페어링하기 좋다.,제이케이크래프트,부산광역시 동래구 사직북로48번길 34,http://gidarim.co.kr/,,동래아들
탁주,"팽화미, 입국, 효모, 곡자(밀), 정제수, 야관문잎 줄기 추출액 등",6%  ,750ml,"2010 IFFE 한국식품원장수상, 2015 샌프란시스코 세계 주류 품평회 은상, 2018 IFFE 농림부 장관상수상",,야관문 막걸리는 비수리라 불리는 토종허브 야관문을 넣고 빚었다. 밤의 빗장을 여는 문이라는 뜻을 가진 야관문은 술로 빚어 섭취하면 더욱 효능이 좋다고 알려져 있다. 연한 아이보리 색을 갖고 있으며 곡물을 압력으로 튀겼을 때 나는 고소한 향이 강한 것이 특징이다. 전체적인 맛의 조화를 잘 갖추고 있으며 단맛보다는 산미가 도드라진다.,채소 샐러드와 어을린다.,지리산 운봉주조,전북 남원시 운봉읍 서천리 622번지,http://www.herbsul.com/,,야관문 쌀 막걸리
탁주,"쌀(국내산), 입국, 정제수, 효모, 곡자, 국내산허브(로즈마리, 라벤다잎줄기추출액, 울금) 등",6%  ,750ml,"2015 샌프란시스코 세계 주류 품평회 은상, 2011 대한민국 우리술 품평회 대상, 2014 대한민국 우리술 품평회 대상, 2015 벨기에 몽드 셀렉션 세계 주류 품평회 은상, 2015 샌프란시스코 세계 주류 품평회 은상",,"&amp;quot;지리산 허브잎 술&amp;quot;은 지리산에서 자란 로즈마리, 라벤다를 첨가해 빚은 막걸리다. 한 모금 맛보면 은은하게 허브향이 느껴진다. 익은 곡물향이 강하게 올라오고 달콤함 향이 묻어 나온다. 단맛이 적고 약간의 산미가 입안 전체를 가볍게 만들어 준다. 전체적으로 달지 않아 음식과의 궁합을 잘 맞출 수 있는 술이다.","홍어회 무침, 골뱅이 무침",지리산 운봉주조,전북 남원시 운봉읍 서천리 622번지,http://www.herbsul.com/,,지리산 허브잎술 쌀 막걸리
탁주,풍정사계 추(秋),12%  ,500ml,,,추는 설기로 밑술한 법술을 발효 후 저온 숙성한 탁주로 옹기에서 100일 저온숙성해 만든 술로 완전발효되어 숙취가 없고 뒤끝이 깨끗하다. 특유의 꽃향이 있으며 쓴맛과 단맛 어느 하나에 치우치지 않아 조화롭고 진한 아이보리색을 띠며 막 익은 과실의 신선한 향이 있고 새콤달콤한 맛이 느껴진다.,완자전과 잘 어울린다.,풍정사계,충청북도 청주시 청원구 내수읍 풍정1길 8-2,https://www.hwayang.co/,,풍정사계 추(秋)
탁주,"정제수, 쌀(국내산), 입국, 효모, 당류가공품",6.5%  ,800ml,"2020 대한민국주류대상 우리술 탁주 생막걸리 전통부문 대상, 2020 대한민국 주류대상 Best of 2020, 2021 대한민국 우리술품평회 탁주부문 우수상",,별산막걸리는 경기도 양주의 단단한 쌀을 사용하고 어느 누구도 시도하지 않은 특별한 발효균주를 이용하여 만든 프리미엄 막걸리다. 맛과 품질에서 우수함을 인정 받은 결과 대한민국주류대상 3회 수상 경력의 귀한 막걸리.다,"갈비찜, 전류 등 기름진 음식과 매칭이 좋으며, 다양한 치즈와 매칭해 즐겨봐도 좋다.",양주도가,경기도 양주시 광적면 부흥로 21번길 60,https://smartstore.naver.com/yangjudoga?NaPm=ct%3Dku6d6nma%7Cci%3Dcheckout%7Ctr%3Dds%7Ctrx%3D%7Chk%3D3123618dd9f37e80e65447c2e20725e85e5ad16e,,별산막걸리
탁주,"정제수, 백미(국내산), 입국(쌀, 밀), 물엿, 올리고당, 누룩(밀), 효모, 아스파탐, 아세설팔칼륨",6%  ,750ml,,,차고 달아 술 빚기에 으뜸으로 꼽는 예천의 물로 빚은 막걸리이다. 특유의 묵직한 바디감이 느껴지는 일반 막걸리와 달리 부드러우면서도 깔끔한 목넘김이 일품이며 가볍게 안주 없이 즐기기에도 적당한 술이다.,"전, 보쌈과 같은 기름진 음식에 잘 어울린다.",예천양조,경상북도 예천군 용궁면 월오길 17,https://yecheonbrewery.com/,,영탁막걸리
탁주,"정제수, 쌀(국내산, 포항쌀), 누룩, 효모, 조제종국, 정제효소제, 젖산",12%  ,750ml,,,무감미 막걸리인 연오랑 탁주는 드라이하고 깔끔한 맛을 가지고 있다. 12도의 막걸리로 탄탄한 바디감과 구수한 맛이 일품인 술이다.,"구운고기, 양념고기와 잘 어울린다.",동해명주,경북 포항시 남구 동해면 일월로 51-1,https://www.yangjo.com/,,연오랑탁주
탁주,쌀100%(포항쌀),6%  ,750ml,,,쌀이 동동 뜬 옛 동동주의 모습을 연상시켜 아직까지 많은 애주가들에게 사랑을 받고 있는 술이다. 청량감과 단맛이 적절하게 어우러져 부드러운 맛과 시원함을 동시에 느낄 수 있다.,"돼지고기수육, 두부김치, 해물파전과 잘 어우러진다.",동해명주,경북 포항시 남구 동해면 일월로 51-1,www.yangjo.com,,동해동동주
탁주,"정제수, 쌀(국내산, 포항쌀), 누룩, 효모, 조제종국, 정제효소제, 젖산",6%  ,750ml,,,"탄산과 강한 단맛을 가진 일반 막걸리와는 달리, 무감미로 만들어져 어떤 해산물 안주와도 잘 어울리는 막걸리이다. 걸쭉한 느낌보다는 담담하게 입안으로 넘어가는 질감을 천천히 음미해볼 수 있는 쌀 와인에 가깝다.",회를 비롯한 해산물 음식과 잘 어울린다.,동해명주,경북 포항시 남구 동해면 일월로 51-1,www.yangjo.com,,세오녀탁주
탁주,"백미(국내산: 지역햅쌀 100%), 우리밀 전통누룩",12%  ,750ml,,2015 찾아가는 양조장,문경주조의 구름을 벗삼아는 유기농 찹쌀과 전통누룩을 사용한 단 맛이 살짝 가미된 깔끔한 스타일의 탁주이다. 일반 쌀 막걸리와 달리 단 맛이 적고 도수가 낮아 반주로도 가볍게 즐기기 좋은 술이다.,"해물파전, 김치전 등 전 요리와 잘 어울린다.",문경주조,경상북도 문경시 동로면 노은리 192번지,https://mgomijasul.modoo.at/,,구름을 벗삼아
